productName,genericName,packSize,gmsNo,costPrice,vatRate,manufacturer,legalCategory,barcode,ipuCode
ABSTRAL 400MCG SUBLINGUAL TABS,FENTANYL,10,10886,60.65,0,Kyowa Kir,CD2,5038903000501,5099627781169
ABSTRAL 400MCG SUBLINGUAL TABS,FENTANYL,30,,198.44,0,Kyowa Kir,CD2,5038903000440,5099627781176
ABSTRAL 600MCG SUBLINGUAL TABS,FENTANYL,30,10889,188.62,0,Kyowa Kir,CD2,5038903000457,5099627781220
ABSTRAL 800MCG SUBLINGUAL TABS,FENTANYL,30,10891,192.13,0,Kyowa Kir,CD2,5038903000464,5099627781237
ACACIA SPRAY-DRIED EP ULM POA,ACACIA,250,,0.00,23,Unlicensed Medicines,S1A,,2200002920735
ACADIONE 250MG SUGAR COATED TABS ULM POA,TIOPRONIN,120,,0.00,0,Unlicensed Medicines,S1A,,2200002794565
ACAPELLA DH GREEN VIBRATORY POA,,1,,0.00,23,Medisource,,,5099627193665
ACARBOSE 25MG/5ML ORAL SUSP ULM POA,ACARBOSE,150,,0.00,0,Unlicensed Medicines,S1A,,2200002801546
ACARBOSE 50MG TABS ULM POA,ACARBOSE,90,,0.00,0,Unlicensed Medicines,S1A,,2200002894531
ACARIZAX 12 SQ-HDM ORAL LYOPHILISATE,HOUSE DUST ALLERGEN EXT,30,,88.24,0,Alk Abello,S1B,,5099627402514
ACC 600 TABS ULM POA,ACETYLCYSTEINE,100,,0.00,0,Unlicensed Medicines,S1A,,2200002795166
ACCOFIL 30MU/0.5ML SOLN/INJ/INF PFS,FILGRASTIM,5,88568,255.32,23,Accord Hc,S1A,5055565713754,5099627672450
ACCOFIL 30MU/0.5ML SOLN/INJ/INF PFS,FILGRASTIM,5,88568,255.32,23,Accord Hc,S1A,5055565714027,5099627672450
ACCOFIL 30MU/0.5ML SOLN/INJ/INF PFS,FILGRASTIM,5,88568,255.32,23,Accord Hc,S1A,5055565718926,5099627672450
ACCOFIL 48MU/0.5ML SOLN/INJ/INF PFS,FILGRASTIM,5,88569,401.07,23,Accord Hc,S1A,5055565713761,5099627672313
ACCOFIL 48MU/0.5ML SOLN/INJ/INF PFS,FILGRASTIM,5,88569,401.07,23,Accord Hc,S1A,5055565714034,5099627672313
ACCOLATE 20MG FC TABS ULM POA,ZAFIRLUKAST,56,,0.00,0,Unlicensed Medicines,S1A,,2200002822510
ACCOLATE 20MG TABS,ZAFIRLUKAST,56,10164,23.00,0,Astra Zen,,5000455006454,
ACCU-CHEK ACTIVE TEST STRIPS,,50,10020,20.75,23,Roche Diab,,4015630004713,5099627991520
ACCU-CHEK ACTIVE TEST STRIPS,,50,10020,20.75,23,Roche Diab,,4015630056309,5099627991520
ACCU-CHEK ACTIVE TEST STRIPS,,50,10020,20.75,23,Roche Diab,,4015630064007,5099627991520
ACCU-CHEK ACTIVE TEST STRIPS,,50,10020,20.75,23,Roche Diab,,4015630064502,5099627991520
ACCU-CHEK ADVANTAGE PLUS STRIPS,,50,63435,20.75,23,Roche Diab,,645623121246,
ACCU-CHEK ADVANTAGE PLUS STRIPS,,50,63435,20.75,23,Roche Diab,,4015630009800,
ACCU-CHEK ADVANTAGE PLUS STRIPS,,50,63435,20.75,23,Roche Diab,,4015630009909,
ACCU-CHEK ADVANTAGE PLUS STRIPS,,50,63435,20.75,23,Roche Diab,,4015630011476,
ACCU-CHEK ADVANTAGE SYSTEM,,1,,10.31,23,Roche Diab,,4015630011452,
ACCU-CHEK ADVANTAGE SYSTEM,,1,,10.31,23,Roche Diab,,4015630019021,
ACCU-CHEK AVIVA CONTROL,,1,,12.53,23,Roche Diab,,4015630018581,5099627972567
ACCU-CHEK AVIVA SYSTEM,,1,,11.56,23,Roche Diab,,4015630020409,5099627972550
ACCU-CHEK AVIVA TEST STRIPS,,50,85104,20.37,23,Roche Diab,,4015630008476,5099627972536
ACCU-CHEK AVIVA TEST STRIPS,,50,85104,20.37,23,Roche Diab,,4015630008681,5099627972536
ACCU-CHEK COMBO KIT LIGHT MMOL UK/EN,,1,,2200.00,0,Roche Diag,,4015630880232,5099627246125
ACCU-CHEK COMPACT GLUCOSE TEST STRIPS,,51,,20.93,23,Roche Diab,,4015630005789,
ACCU-CHEK COMPACT GLUCOSE TEST STRIPS,,51,,20.93,23,Roche Diab,,4015630014194,
ACCU-CHEK COMPACT GLUCOSE TEST STRIPS,,51,,20.93,23,Roche Diab,,4015630056811,
ACCU-CHEK COMPACT PLUS TEST STRIPS,,17,,7.72,23,Roche Diab,,4015630056750,
ACCU-CHEK FASTCLIX,,204,85541,7.45,23,Roche Diab,,4015630056972,5099627816458
ACCU-CHEK FLEXLINK 10 04626575001,,10,85511,101.23,23,Roche Diab,,4015630047413,5099627747288
ACCU-CHEK FLEXLINK 10 04626575001,,10,85511,101.23,23,Roche Diab,,4015630049912,5099627747288
ACCU-CHEK FLEXLINK 8 04626567001,,10,85509,101.23,23,Roche Diab,,4015630047406,5099627747271
ACCU-CHEK FLEXLINK 8 04626567001,,10,85509,101.23,23,Roche Diab,,4015630049905,5099627747271
ACCU-CHEK FLEXLINK CANNULA 6 06593941001,,10,85126,78.76,23,Roche Diab,,,5099627274555
ACCU-CHEK FLEXLINK I 10/80 04626524001,,10,85508,117.72,23,Roche Diab,,4015630048724,5099627747264
ACCU-CHEK FLEXLINK I 10/80 04626524001,,10,85508,117.72,23,Roche Diab,,4015630049882,5099627747264
ACCU-CHEK FLEXLINK I 6/30 06593844001,,10,85128,88.38,23,Roche Diab,,4015630887972,5099627274548
ACCU-CHEK FLEXLINK I 6/60 06593909001,,10,85130,88.38,23,Roche Diab,,4015630887989,5099627516020
ACCU-CHEK FLEXLINK I 8/30 04626427001,,10,85505,117.72,23,Roche Diab,,4015630048014,5099627747219
ACCU-CHEK FLEXLINK I 8/30 04626427001,,10,85505,117.72,23,Roche Diab,,4015630049820,5099627747219
ACCU-CHEK FLEXLINK I 8/60 04626435001,,10,85506,117.72,23,Roche Diab,,4015630048038,5099627747226
ACCU-CHEK FLEXLINK I 8/60 04626435001,,10,85506,117.72,23,Roche Diab,,4015630049837,5099627747226
ACCU-CHEK FLEXLINK I 8/80 04626478001,,10,85507,117.72,23,Roche Diab,,4015630048052,5099627747257
ACCU-CHEK FLEXLINK I 8/80 04626478001,,10,85507,117.72,23,Roche Diab,,4015630049844,5099627747257
ACCU-CHEK INSTANT TEST STRIPS,,50,85132,8.54,23,Roche Diag,,4015630067480,5099627582704
ACCU-CHEK MOBILE BLOOD GLUCOSE TEST SYST,,1,,31.74,23,Roche Diab,,4015630063246,5099627816472
ACCU-CHEK MOBILE TEST CASSETTE,,50,85543,11.81,23,Roche Diab,,4015630064724,5099627187879
ACCU-CHEK MOBILE TEST CASSETTE,,100,85540,40.63,23,Roche Diab,,4015630058808,
ACCU-CHEK MULTICLIX-200 +4 LANCETS,,200,,12.62,23,Roche Diag,,4015630006250,
ACCU-CHEK MULTICLIX-200 +4 LANCETS,,200,,12.62,23,Roche Diag,,4015630056149,
ACCU-CHEK RAPID D LINK CAN 10 4541022001,,25,85515,157.46,23,Roche Diab,,4015630046041,5099627747493
ACCU-CHEK RAPID D LINK CAN 6 04541006001,,25,85513,157.46,23,Roche Diab,,4015630046027,5099627747431
ACCU-CHEK RAPID D LINK CAN 8 04541014001,,25,85514,157.46,23,Roche Diab,,4015630046034,5099627747479
ACCU-CHEK RAPID D LINK PROTECTIVE CAPS,,10,85519,9.00,23,Roche Diab,,4015630046010,5099627747943
ACCU-CHEK RAPID D LINK TRN 100 454108100,,10,85518,41.99,23,Roche Diab,,4015630046096,5099627747936
ACCU-CHEK RAPID D LINK TRN 50 4541065001,,10,85516,41.99,23,Roche Diab,,4015630046072,5099627747509
ACCU-CHEK RAPID D LINK TRN 70 4541073001,,10,85517,41.99,23,Roche Diab,,4015630046089,5099627747929
ACCU-CHEK SAFE T PRO SINGLE USE LANCET,,200,,41.43,23,Roche Diag,,4015630006038,5099627631471
ACCU-CHEK SAFE T PRO SINGLE USE LANCET,,200,,41.43,23,Roche Diag,,4015630010752,5099627631471
ACCU-CHEK SAFE T PRO UNO LANCET,,200,,27.60,23,Roche Diag,,4015630058709,5099627852968
ACCU-CHEK SOFTCLIX LANCET TYPE D GMS,,200,85086,10.30,23,Roche Diab,,4015630011384,5099627991490
ACCU-CHEK SOFTCLIX LANCET TYPE D GMS,,200,85086,10.30,23,Roche Diab,,4015630018260,5099627991490
ACCU-CHEK SOFTCLIX LANCET TYPE D GMS,,200,85086,10.30,23,Roche Diab,,4015630056156,5099627991490
ACCU-CHEK SPIRIT 3.15ML CARTRIDGE SYSTEM,,5,85002,15.57,23,Roche Diab,,4015630882755,5099627648578
ACCU-CHEK TENDERLNK CANN 13 05015260001,,10,85003,79.00,23,Roche Diab,,4015630882823,5099627648554
ACCU-CHEK TENDERLNK CANN 17 05015251001,,10,85004,79.00,23,Roche Diab,,4015630882816,5099627648561
ACCU-CHEK TENDERLNK I 13/110 04541588001,,10,85013,110.00,23,Roche Diab,,4015630046652,5099627648547
ACCU-CHEK TENDERLNK I 13/30 04541596001,,10,85005,110.00,23,Roche Diab,,4015630046669,5099627648479
ACCU-CHEK TENDERLNK I 13/60 04541600001,,10,85007,110.00,23,Roche Diab,,4015630046676,5099627648486
ACCU-CHEK TENDERLNK I 13/80 04541618001,,10,85008,110.00,23,Roche Diab,,4015630046683,5099627648493
ACCU-CHEK TENDERLNK I 17/110 04541626001,,10,85011,110.00,23,Roche Diab,,4015630046690,5099627648523
ACCU-CHEK TENDERLNK I 17/30 04541634001,,10,85012,110.00,23,Roche Diab,,4015630047307,5099627648530
ACCU-CHEK TENDERLNK I 17/60 04541642001,,10,85009,110.00,23,Roche Diab,,4015630047314,5099627648509
ACCU-CHEK TENDERLNK I 17/60 04541642001,,10,85009,110.00,23,Roche Diab,,5705244008656,5099627648509
ACCU-CHEK TENDERLNK I 17/80 04541669001,,10,85010,110.00,23,Roche Diab,,4015630047321,5099627648516
ACCU-CHEK TENDERLNK I 17/80 04541669001,,10,85010,110.00,23,Roche Diab,,5705244008977,5099627648516
ACCU-CHEK TENDERLNK II 13/60 04541693001,,20,85129,179.96,23,Roche Diab,,4015630047352,5099627520331
ACCU-CHEK TENDERLNK II 17/110 4541715001,,20,85468,172.46,23,Roche Diab,,4015630047376,5099627581257
ACCUPRO 10MG FC TABS,QUINAPRIL,28,10278,7.37,0,Pfizer,S1B,5010123639709,5099627293426
ACCUPRO 10MG FC TABS,QUINAPRIL,28,10278,7.37,0,Pfizer,S1B,5013457011210,5099627293426
ACCUPRO 10MG FC TABS,QUINAPRIL,28,10278,7.37,0,Pfizer,S1B,5415062330715,5099627293426
ACCUPRO 10MG FC TABS PCO,QUINAPRIL,30,,8.07,0,Pco,S1B,,5099627574549
ACCUPRO 20MG FC TABS,QUINAPRIL,28,10294,7.00,0,Pfizer,S1B,5010123639716,5099627293433
ACCUPRO 20MG FC TABS,QUINAPRIL,28,10294,7.00,0,Pfizer,S1B,5415062330739,5099627293433
ACCUPRO 20MG FC TABS PCO,QUINAPRIL,28,,6.79,0,Pco,S1B,,5099627335591
ACCUPRO 40MG FC TABS,QUINAPRIL,28,10077,8.93,0,Pfizer,S1B,5010123655389,5099627495912
ACCUPRO 40MG FC TABS,QUINAPRIL,28,10077,8.93,0,Pfizer,S1B,5013457011234,5099627495912
ACCUPRO 40MG FC TABS,QUINAPRIL,28,10077,8.93,0,Pfizer,S1B,5415062330722,5099627495912
ACCUPRO 5MG FC TABS,QUINAPRIL,28,10251,3.98,0,Pfizer,S1B,5010123639693,5099627293419
ACCUPRO 5MG FC TABS,QUINAPRIL,28,10251,3.98,0,Pfizer,S1B,5415062330746,5099627293419
ACCUPRO 5MG FC TABS PCO,QUINAPRIL,28,,3.86,0,Pco,S1B,,5099627327749
ACCUPRO 5MG FC TABS ULM POA,QUINAPRIL,28,,0.00,0,Unlicensed Medicines,S1A,,2200002977753
ACCURATE DOUBLE PREGNANCY TEST KIT,,1,,7.43,23,Clonmel,,5099562901059,5099627947589
ACCURATE SINGLE PREGNANCY TEST KIT,,1,,5.23,23,Clonmel,,5099562901158,5099627995092
ACCURETIC 10MG/12.5MG TABS ULM POA,QUINAPRIL/HCTZ,28,,0.00,0,Unlicensed Medicines,S1A,,2200002780582
ACCURETIC 10MG/12.5MG TABS ULM POA,QUINAPRIL/HCTZ,30,,0.00,0,Unlicensed Medicines,S1A,,2200002915687
ACCURETIC 20MG/12.5MG TABS,QUINAPRIL/HCTZ,28,10092,5.78,0,Pfizer,S1B,5010123662721,5099627521673
ACCURETIC 20MG/12.5MG TABS,QUINAPRIL/HCTZ,28,10092,5.78,0,Pfizer,S1B,5013457898057,5099627521673
ACCURETIC 20MG/12.5MG TABS ULM POA,,30,,0.00,0,Unlicensed Medicines,,,2200002883962
ACCUTREND CHOLESTEROL REAGENT STRIPS,,25,,60.66,23,Roche Diag,,4015630000364,5099627847513
ACCUTREND CHOLESTEROL REAGENT STRIPS,,25,,60.66,23,Roche Diag,,4015630936687,5099627847513
ACCUTREND CONTROL CHI,,1,,10.46,23,Roche Diag,,4015630000746,5099627847544
ACCUTREND CONTROL G 2 X 4ML,,1,,12.53,23,Roche Diag,,4015630000661,5099627526852
ACCUTREND GC CARRYING CASE,,1,,24.26,23,Roche Diag,,,5099627847506
ACCUTREND GC METER,,1,,194.67,23,Roche Diag,,4015630000784,5099627847490
ACCUTREND GC SYSTEM KIT,,1,,252.00,23,Roche Diag,,,5099627847483
ACCUTREND GLUCOSE II TEST STRIPS,,25,,11.75,23,Roche Diag,,4015630000609,5099627149723
ACE STOPPER 10FR X 15MM AP10-15,,1,,18.29,23,Corpak,,3700451502555,5099627292238
ACE STOPPER 10FR X 30MM AP10-30,,1,,18.29,23,Corpak,,3700451502562,5099627292405
ACE STOPPER 10FR X 60MM AP10-60,,1,,18.29,23,Corpak,,3700451502579,5099627249089
ACE STOPPER 12FR X 100MM AP12-100,,1,,18.29,23,Corpak,,3700451502586,5099627249775
ACE STOPPER 12FR X 30MM AP12-30,,1,,18.29,23,Corpak,,3700451502593,5099627250283
ACE STOPPER 12FR X 60MM AP12-60,,1,,18.29,0,Corpak,,3700451502609,5099627251150
ACE STOPPER 14FR X 100MM AP14-100,,1,,18.29,23,Corpak,,3700451502616,5099627251693
ACE STOPPER 14FR X 30MM AP14-30,,1,,18.29,23,Corpak,,3700451502623,5099627252058
ACE STOPPER 14FR X 60MM AP14-60,,1,,18.29,23,Corpak,,3700451502630,5099627431224
ACE STOPPER 8FR X 15MM AP8-15,,1,,18.29,23,Corpak,,3700451502647,5099627431682
ACE STOPPER 8FR X 30MM AP8-30,,1,,18.29,23,Corpak,,3700451502654,5099627431811
ACE STOPPER 8FR X 60MM AP8-60,,1,,18.29,23,Corpak,,3700451502661,5099627434454
ACECORT 1MG TABS ULM POA,HYDROCORTISONE,30,,0.00,0,Unlicensed Medicines,S1A,,2200002952682
ACEOMEL 12.5MG TABS CAPTOPRIL,CAPTOPRIL,60,13763,5.90,0,Clonmel,,5099562402259,
ACEOMEL 25MG TABS CAPTOPRIL,CAPTOPRIL,60,13782,5.38,0,Clonmel,,5099562402303,
ACEOMEL 50MG TABS CAPTOPRIL,CAPTOPRIL,60,13795,9.18,0,Clonmel,,5099562402358,
ACERYCAL 10MG/10MG TABS,PERINDOPRIL ARG/AMLODIPIN,30,11887,12.66,0,Servier,S1B,5391189230407,5099627173834
ACERYCAL 10MG/10MG TABS CLEAR PH,AMLODIPINE BESILATE,30,11832,25.14,0,,,,
ACERYCAL 10MG/10MG TABS IMED,AMLODIPINE BESILATE,30,13583,16.29,0,,,,
ACERYCAL 10MG/10MG TABS LTT,PERINDOPRIL ARG/AMLODIPIN,30,,14.23,0,Ltt Pharma,S1B,5037015025778,5099627342674
ACERYCAL 10MG/5MG TABS,PERINDOPRIL ARG/AMLODIPIN,30,11849,11.66,0,Servier,S1B,5391189220408,5099627173841
ACERYCAL 10MG/5MG TABS CLEAR PH,AMLODIPINE BESILATE,30,11831,23.81,0,,,,
ACERYCAL 10MG/5MG TABS IMED,AMLODIPINE BESILATE,30,13582,15.28,0,,,,
ACERYCAL 10MG/5MG TABS LTT,PERINDOPRIL ARG/AMLODIPIN,30,,13.17,0,Ltt Pharma,S1B,5037015025822,5099627342667
ACERYCAL 5MG/10MG TABS,PERINDOPRIL ARG/AMLODIPIN,30,11828,9.25,0,Servier,S1B,5391189210409,5099627173766
ACERYCAL 5MG/10MG TABS CLEAR PH,AMLODIPINE BESILATE,30,11830,18.28,0,,,,
ACERYCAL 5MG/10MG TABS EURODRUG,,30,,10.32,0,Imbat Ltd,,5028624902925,
ACERYCAL 5MG/10MG TABS IMED,AMLODIPINE BESILATE,30,13537,11.89,0,,,,
ACERYCAL 5MG/10MG TABS LTT,PERINDOPRIL ARG/AMLODIPIN,30,,10.31,0,Ltt Pharma,S1B,5037015025723,5099627342636
ACERYCAL 5MG/5MG TABS,PERINDOPRIL ARG/AMLODIPIN,30,11803,9.34,0,Servier,S1B,5391189200417,5099627173667
ACERYCAL 5MG/5MG TABS CLEAR PH,AMLODIPINE BESILATE,30,11829,16.47,0,,,,
ACERYCAL 5MG/5MG TABS EURODRUG,,30,,10.54,0,Imbat Ltd,,5028624902857,
ACERYCAL 5MG/5MG TABS IMED,AMLODIPINE BESILATE,30,13580,12.00,0,,,,
ACERYCAL 5MG/5MG TABS LTT,PERINDOPRIL ARG/AMLODIPIN,30,,10.54,0,Ltt Pharma,S1B,5037015025716,5099627342629
ACETAZOLAMIDE 100MG/5ML SUSP ULM POA,ACETAZOLAMIDE,200,,0.00,0,Unlicensed Medicines,S1A,,2200002908566
ACETAZOLAMIDE 100MG/5ML SUSP ULM POA,ACETAZOLAMIDE,500,,0.00,0,Unlicensed Medicines,S1A,,2200002927895
ACETAZOLAMIDE 250MG/5ML SOLN ULM POA,ACETAZOLAMIDE,60,,0.00,0,Unlicensed Medicines,S1A,,2200002975223
ACETAZOLAMIDE 250MG/5ML SUSP ULM POA,ACETAZOLAMIDE,60,,0.00,0,Unlicensed Medicines,S1A,,2200002908559
ACETAZOLAMIDE 250MG/5ML SUSP ULM POA,ACETAZOLAMIDE,150,,0.00,0,Unlicensed Medicines,S1A,,2200002786027
ACETAZOLAMIDE 500MG PDR/SOLN/INJ ULM POA,ACETAZOLAMIDE,1,,0.00,23,Unlicensed Medicines,S1A,,2200002795135
ACETAZOLAMIDE 50MG/5ML ORAL SUSP ULM POA,ACETAZOLAMIDE,150,,0.00,0,Unlicensed Medicines,S1A,,2200002908573
ACETAZOLAMIDE 50MG/5ML ORAL SUSP ULM POA,ACETAZOLAMIDE,300,,0.00,0,Unlicensed Medicines,S1A,,2200002765152
ACETAZOLAMIDE ORAL SUSP ULM POA,ACETAZOLAMIDE,1,,0.00,0,Unlicensed Medicines,S1A,,2200002765169
ACETIC ACID 3% SOLUTION POA,,100,,0.00,23,Medisource,,,5099627189156
ACETIC ACID 3% SOLUTION POA,,500,,0.00,23,Medisource,,,5099627743211
ACETIC ACID 3% SOLUTION POA,,500,,0.00,23,Pharmasour,,,5099627470506
ACETIC ACID 33% SOLN POA,,500,,0.00,23,Medisource,,,5099627568869
ACETIC ACID 4% SOLUTION POA,,100,,0.00,23,Medisource,,,5099627949842
ACETIC ACID 5% SOLUTION POA,,100,,0.00,23,Medisource,,,5099627705684
ACETIC ACID 5% SOLUTION POA,,100,,0.00,23,Pharmasour,,,5099627470483
ACETIC ACID 5% SOLUTION POA,,500,,0.00,23,EMP,,,5099627177788
ACETIC ACID 5% SOLUTION POA,,500,,0.00,23,Medisource,,,5099627085885
ACETIC ACID 5% SOLUTION POA,,500,,0.00,23,Pharmasour,,,5099627470490
ACETIC ACID 6% SOLUTION POA,,100,,0.00,23,EMP,,,5099627201414
ACETIC ACID 6% SOLUTION POA,,100,,0.00,23,Medisource,,,5099627945356
ACETIC ACID 6% SOLUTION POA,,500,,0.00,23,EMP,,,5099627273794
ACETIC ACID 6% SOLUTION POA,,500,,0.00,23,Medisource,,,5099627818551
ACETIC ACID 6% SOLUTION POA,,500,,0.00,23,Pharmasour,,,5099627495134
ACETIC ACID DILUTE 6% POA,,1000,,0.00,23,Medisource,,,5099627739122
ACETIC ACID/ETHANOL IN WFI DROPS ULM POA,ACETIC ACID/ETHANOL,20,,0.00,23,Unlicensed Medicines,S1A,,2200002908580
ACETILCISTEINA KERN 600MG TABS ULM POA,ACETYLCYSTEINE,20,,0.00,0,Unlicensed Medicines,S1A,,2200002765312
ACETILCISTEINA PENSA 200MG EFF TABS ULM,ACETYLCYSTEINE,30,,0.00,0,Unlicensed Medicines,S1A,,2200002934992
ACETONE BP POA,,500,,0.00,23,Medisource,,,5099627745048
ACETONE HOUSEHOLD SOLVENT POA,,50,,0.00,23,Medisource,,,5099627428378
ACETONE LIQUID POA,,500,,0.00,23,Pharmasour,,,5099627360951
ACETYL-L-CARNITINE 1000MG TABS ULM POA,ACETYL-L-CARNITINE,30,,0.00,13.50,Unlicensed Medicines,S1A,,2200002765183
ACETYL-L-CARNITINE 500MG TABS ULM POA,ACETYL-L-CARNITINE,60,,0.00,13.50,Unlicensed Medicines,S1A,,2200002933322
ACETYLCYSTEINE 200MG/ML AMP 10ML ULM POA,ACETYLCYSTEINE,10,,0.00,0,Unlicensed Medicines,S1A,,2200002786041
ACETYLCYSTEINE 200MG/ML SOLNINJ 10ML ULM,ACETYLCYSTEINE,10,,0.00,23,Unlicensed Medicines,S1A,,2200002765305
ACETYLCYSTEINE ESSENTIAL 600MG EFF TABS,ACETYLCYSTEINE,30,64004,17.65,0,Essentl Hc,S1A,744904510233,5099627523172
ACETYLCYSTEINE ESSENTIAL 600MG EFF TABS,ACETYLCYSTEINE,30,64004,17.65,0,Essentl Hc,S1A,5060611190632,5099627523172
ACETYLCYSTEINE UREA IN UNGUENTUM M ULM,ACETYLCYSTEINE/UREA,500,,0.00,23,Unlicensed Medicines,S1A,,2200002946421
ACETYLLEUCINE 500MG TABS ULM POA,ACETYLLEUCINE,30,,0.00,0,Unlicensed Medicines,S1A,,2200002795180
ACETYLLEUCINE ZENTIVA 500MG CAPS ULM POA,ACETYLLEUCINE,30,,0.00,0,Unlicensed Medicines,S1A,,2200002765350
ACETYLSALICYLATE 500MG PDR SOLN/INJ ULM,ACETYLSALICYLIC ACID,5,,0.00,23,Unlicensed Medicines,S1A,,2200002765404
ACETYLSALICYLIC ACID BP ULM POA,ACETYLSALICYLIC ACID,250,,0.00,23,Unlicensed Medicines,S1A,,2200002802086
ACETYLSALICYLIC ACID POWDER ULM POA,ACETYLSALICYLIC ACID,100,,0.00,23,Unlicensed Medicines,S1A,,2200002977043
ACIC COLD SORE 5% CREAM,ACICLOVIR,2,,4.30,23,Rowa,,5390387072017,5099627565752
ACIC COLD SORE 5% CREAM,ACICLOVIR,2,,4.30,23,Rowa,,5390387372018,5099627565752
ACIC COLD SORE 5% W/W CREAM 2G CDU,ACICLOVIR,1,,43.00,23,Rowa,,5390387372117,5099627175890
ACICLOVIR 200MG RANBAXY,,25,,2.00,23,,,,
ACICLOVIR 25MG/ML CONC FOR SOLN/INF 10ML,ACICLOVIR,5,,72.82,23,Pfizer,S1A,5015997119654,5099627773454
ACICLOVIR 25MG/ML CONC FOR SOLN/INF 20ML,ACICLOVIR,5,,145.64,23,Pfizer,S1A,5015997120155,5099627773478
ACICLOVIR AGEPHA 30MG/G EYE OINT 4.5G,ACICLOVIR,1,74867,34.32,23,AGEPHA PHA,S1A,8588006940091,5099627550154
ACICLOVIR CLARIS 25MG/ML CONC/INF 10ML,ACICLOVIR,5,,60.00,23,Intrapharm,S1A,8902344421126,5099627122757
ACICLOVIR CLARIS 25MG/ML CONC/INF 20ML,ACICLOVIR,5,,140.00,23,Intrapharm,S1A,8902344421225,5099627123808
ACID CITRATE DEXTROSE FORMULA A ULM POA,CITRIC ACID/GLUCOSE,10,,0.00,23,Unlicensed Medicines,S1A,,2200002768955
ACIDEX LIQUID ORAL SUSPENSION,SOD ALG/SOD H CARB/CACARB,200,10120,3.99,0,Pinewood,P,5099186001081,5099627690003
ACIDEX LIQUID ORAL SUSPENSION,SOD ALG/SOD H CARB/CACARB,500,10133,3.18,0,Pinewood,P,5099186001098,5099627690010
ACIDO COGICO POWDER ULM POA,KOJIC ACID,10,,0.00,23,Unlicensed Medicines,S1A,,2200002841504
ACIMETHIN 500MG TABS POA,,100,,0.00,0,Idis,,,5099627293235
ACIMETHIN 500MG TABS POA,,100,,0.00,0,Pharmasour,,,5099627495141
ACIMETHIN 500MG TABS ULM POA,METHIONINE,100,,0.00,0,Unlicensed Medicines,S1A,,5099627744263
ACITRETIN 10MG CAPS ULM POA,ACITRETIN,60,,0.00,0,Unlicensed Medicines,S1A,,5099627965309
ACITRETIN 10MG/5ML ORAL SUSP ULM POA,ACITRETIN,50,,0.00,0,Unlicensed Medicines,S1A,,5099627652469
ACITRETIN 10MG/5ML ORAL SUSP ULM POA,ACITRETIN,100,,0.00,0,Unlicensed Medicines,S1A,,5099627690423
ACIVISION 30MG/G EYE OINTMENT ULM POA,ACICLOVIR,4,,23.66,23,,,,
ACLASTA 5MG SOLN FOR INF 100ML,ZOLEDRONIC ACID,1,,296.02,23,Novartis,S1A,5010678901023,5099627648349
ACNAMINO MR 100MG CAP,,56,,0.00,23,,,,
ACNAMINO MR 100MG CAPS ULM POA,MINOCYCLINE,56,,59.88,0,,,,
ACNE AID BAR 100G,,1,,1.65,23,Stiefel,,5011091100055,
ACNECIDE 5% GEL,BENZOYL PEROXIDE,60,,11.80,23,Galderma,P,5020465125600,5099627493451
ACNECIDE 5% GEL,BENZOYL PEROXIDE,60,,11.80,23,Galderma,P,5020465200932,5099627493451
ACNISAL 2% CUTANEOUS SOLN,SALICYLIC ACID,177,,5.66,23,Alliance,,5036631006017,
ACOMPLIA 20MG TABS,RIMONABANT,28,,79.05,0,Sanofi Ave,,500283652076,
ACT-HIB  PDR+SOLV FOR SOLN/INJ 0.5ML POA,HAEMOPHILUS B  INFLU VACC,1,,8.95,23,Sanofi Eu,S1A,,5099627632119
ACTELSAR HCTZ 40MG/12.5MG TABS,TELMISARTAN/HCTZ,28,18132,6.10,0,Actavis,S1B,5690528434194,5099627645935
ACTELSAR HCTZ 40MG/12.5MG TABS,TELMISARTAN/HCTZ,28,18132,6.10,0,Actavis,S1B,5690528434286,5099627645935
ACTELSAR HCTZ 80MG/12.5MG TABS,TELMISARTAN/HCTZ,28,18765,6.41,0,Actavis,S1B,5690528434033,5099627645942
ACTELSAR HCTZ 80MG/12.5MG TABS,TELMISARTAN/HCTZ,28,18765,6.41,0,Actavis,S1B,5690528434293,5099627645942
ACTELSAR HCTZ 80MG/25MG TABS,TELMISARTAN/HCTZ,28,18943,6.41,0,Actavis,S1B,5690528434118,5099627645959
ACTELSAR HCTZ 80MG/25MG TABS,TELMISARTAN/HCTZ,28,18943,6.41,0,Actavis,S1B,5690528434309,5099627645959
ACTHAR GEL 80IU/ML SOLN/INJ 5ML ULM POA,CORTICOTROPIN,1,,0.00,23,Unlicensed Medicines,S1A,,2200002787994
ACTHAR GEL 80IU/ML SOLN/INJ 5ML ULM POA,CORTICOTROPIN GELATINE,1,,0.00,23,Idis,,300751350011,
ACTI WRAP 290-3433 COHES BNDG 10CM X 4M,,1,86186,1.10,23,Aquilant,,,5099627984072
ACTI WRAP 290-3441 COHES BNDG 8CM X 4M,,1,86183,0.93,23,Aquilant,,,5099627985031
ACTI WRAP 290-3458 COHES BNDG 6CM X 4M,,1,86182,0.63,23,Aquilant,,,5099627985772
ACTIBALM ACTIVON MANUKA HONEY LIP BALM,,10,,5.52,23,Advancis,,5060031472387,5099627890625
